"NUTS3_ID","nuts3","age","sex","pop"
"DE911","City of Braunschweig","[10-15)","male",5002
"DE911","City of Braunschweig","[15-18)","male",2979
"DE911","City of Braunschweig","[18-20)","male",2313
"DE911","City of Braunschweig","[20-25)","male",8699
"DE911","City of Braunschweig","[25-30)","male",11266
"DE911","City of Braunschweig","[30-35)","male",10868
"DE911","City of Braunschweig","[35-40)","male",8867
"DE911","City of Braunschweig","[40-45)","male",7477
"DE911","City of Braunschweig","[45-50)","male",7045
"DE911","City of Braunschweig","[50-55)","male",9034
"DE911","City of Braunschweig","[55-60)","male",9008
"DE911","City of Braunschweig","[60-65)","male",7525
"DE911","City of Braunschweig","[65-75)","male",11156
"DE911","City of Braunschweig","[75+)","male",11385
"DE132","Breisgau-Hochschwarzwald County","[00-03)","female",3866
"DE132","Breisgau-Hochschwarzwald County","[03-06)","female",3932
"DE132","Breisgau-Hochschwarzwald County","[06-10)","female",4945
"DE132","Breisgau-Hochschwarzwald County","[10-15)","female",6112
"DE132","Breisgau-Hochschwarzwald County","[15-18)","female",3727
"DE132","Breisgau-Hochschwarzwald County","[18-20)","female",2476
"DE132","Breisgau-Hochschwarzwald County","[20-25)","female",6132
"DE132","Breisgau-Hochschwarzwald County","[25-30)","female",7042
"DE132","Breisgau-Hochschwarzwald County","[30-35)","female",7740
"DE132","Breisgau-Hochschwarzwald County","[35-40)","female",7948
"DE132","Breisgau-Hochschwarzwald County","[40-45)","female",8011
"DE132","Breisgau-Hochschwarzwald County","[45-50)","female",7890
"DE132","Breisgau-Hochschwarzwald County","[50-55)","female",10266
"DE132","Breisgau-Hochschwarzwald County","[55-60)","female",11344
"DE132","Breisgau-Hochschwarzwald County","[60-65)","female",10026
"DE132","Breisgau-Hochschwarzwald County","[65-75)","female",15925
"DE132","Breisgau-Hochschwarzwald County","[75+)","female",17366
"DE132","Breisgau-Hochschwarzwald County","[00-03)","male",4107
"DE132","Breisgau-Hochschwarzwald County","[03-06)","male",4171
"DE132","Breisgau-Hochschwarzwald County","[06-10)","male",5233
"DE132","Breisgau-Hochschwarzwald County","[10-15)","male",6492
"DE132","Breisgau-Hochschwarzwald County","[15-18)","male",3992
"DE132","Breisgau-Hochschwarzwald County","[18-20)","male",2773
"DE132","Breisgau-Hochschwarzwald County","[20-25)","male",7195
"DE132","Breisgau-Hochschwarzwald County","[25-30)","male",7744
"DE132","Breisgau-Hochschwarzwald County","[30-35)","male",8175
"DE132","Breisgau-Hochschwarzwald County","[35-40)","male",7999
"DE132","Breisgau-Hochschwarzwald County","[40-45)","male",7750
"DE132","Breisgau-Hochschwarzwald County","[45-50)","male",7532
"DE132","Breisgau-Hochschwarzwald County","[50-55)","male",9905
"DE132","Breisgau-Hochschwarzwald County","[55-60)","male",11068
"DE132","Breisgau-Hochschwarzwald County","[60-65)","male",9554
"DE132","Breisgau-Hochschwarzwald County","[65-75)","male",14390
"DE132","Breisgau-Hochschwarzwald County","[75+)","male",12964
"DE501","City of Bremen","[00-03)","female",8136
"DE501","City of Bremen","[03-06)","female",8254
"DE501","City of Bremen","[06-10)","female",9794
"DE501","City of Bremen","[10-15)","female",11769
"DE501","City of Bremen","[15-18)","female",6946
"DE501","City of Bremen","[18-20)","female",5139
"DE501","City of Bremen","[20-25)","female",17279
"DE501","City of Bremen","[25-30)","female",19459
"DE501","City of Bremen","[30-35)","female",19954
"DE501","City of Bremen","[35-40)","female",18668
"DE501","City of Bremen","[40-45)","female",16702
"DE501","City of Bremen","[45-50)","female",16226
"DE501","City of Bremen","[50-55)","female",19624
"DE501","City of Bremen","[55-60)","female",21120
"DE501","City of Bremen","[60-65)","female",18480
"DE501","City of Bremen","[65-75)","female",30372
"DE501","City of Bremen","[75+)","female",37283
"DE501","City of Bremen","[00-03)","male",8861
"DE501","City of Bremen","[03-06)","male",8649
"DE501","City of Bremen","[06-10)","male",10437
"DE501","City of Bremen","[10-15)","male",12542
"DE501","City of Bremen","[15-18)","male",7780
"DE501","City of Bremen","[18-20)","male",5540
"DE501","City of Bremen","[20-25)","male",19224
"DE501","City of Bremen","[25-30)","male",20845
"DE501","City of Bremen","[30-35)","male",21621
"DE501","City of Bremen","[35-40)","male",18954
"DE501","City of Bremen","[40-45)","male",17381
"DE501","City of Bremen","[45-50)","male",16190
"DE501","City of Bremen","[50-55)","male",20092
"DE501","City of Bremen","[55-60)","male",21324
"DE501","City of Bremen","[60-65)","male",17301
"DE501","City of Bremen","[65-75)","male",26123
"DE501","City of Bremen","[75+)","male",25221
"DE502","City of Bremerhaven","[00-03)","female",1759
"DE502","City of Bremerhaven","[03-06)","female",1693
"DE502","City of Bremerhaven","[06-10)","female",2233
"DE502","City of Bremerhaven","[10-15)","female",2577
"DE502","City of Bremerhaven","[15-18)","female",1617
"DE502","City of Bremerhaven","[18-20)","female",1153
"DE502","City of Bremerhaven","[20-25)","female",3403
"DE502","City of Bremerhaven","[25-30)","female",3350
"DE502","City of Bremerhaven","[30-35)","female",3386
"DE502","City of Bremerhaven","[35-40)","female",3110
"DE502","City of Bremerhaven","[40-45)","female",3124
"DE502","City of Bremerhaven","[45-50)","female",3088
"DE502","City of Bremerhaven","[50-55)","female",3776
"DE502","City of Bremerhaven","[55-60)","female",4301
"DE502","City of Bremerhaven","[60-65)","female",4102
"DE502","City of Bremerhaven","[65-75)","female",6873
"DE502","City of Bremerhaven","[75+)","female",7394
"DE502","City of Bremerhaven","[00-03)","male",1727
"DE502","City of Bremerhaven","[03-06)","male",1826
"DE502","City of Bremerhaven","[06-10)","male",2421
"DE502","City of Bremerhaven","[10-15)","male",2754
"DE502","City of Bremerhaven","[15-18)","male",1768
"DE502","City of Bremerhaven","[18-20)","male",1116
"DE502","City of Bremerhaven","[20-25)","male",3588
"DE502","City of Bremerhaven","[25-30)","male",3970
"DE502","City of Bremerhaven","[30-35)","male",3943
"DE502","City of Bremerhaven","[35-40)","male",3712
"DE502","City of Bremerhaven","[40-45)","male",3373
"DE502","City of Bremerhaven","[45-50)","male",3349
"DE502","City of Bremerhaven","[50-55)","male",3959
"DE502","City of Bremerhaven","[55-60)","male",4202
"DE502","City of Bremerhaven","[60-65)","male",3829
"DE502","City of Bremerhaven","[65-75)","male",5695
"DE502","City of Bremerhaven","[75+)","male",5002
"DEE08","Burgenlandkreis County","[00-03)","female",1871
"DEE08","Burgenlandkreis County","[03-06)","female",2144
"DEE08","Burgenlandkreis County","[06-10)","female",2904
"DEE08","Burgenlandkreis County","[10-15)","female",3443
"DEE08","Burgenlandkreis County","[15-18)","female",2027
"DEE08","Burgenlandkreis County","[18-20)","female",1219
"DEE08","Burgenlandkreis County","[20-25)","female",2699
"DEE08","Burgenlandkreis County","[25-30)","female",2440
"DEE08","Burgenlandkreis County","[30-35)","female",4542
"DEE08","Burgenlandkreis County","[35-40)","female",5080
"DEE08","Burgenlandkreis County","[40-45)","female",5038
"DEE08","Burgenlandkreis County","[45-50)","female",4187
"DEE08","Burgenlandkreis County","[50-55)","female",6408
"DEE08","Burgenlandkreis County","[55-60)","female",7912
"DEE08","Burgenlandkreis County","[60-65)","female",7892
"DEE08","Burgenlandkreis County","[65-75)","female",13315
"DEE08","Burgenlandkreis County","[75+)","female",15904
"DEE08","Burgenlandkreis County","[00-03)","male",2015
"DEE08","Burgenlandkreis County","[03-06)","male",2331
"DEE08","Burgenlandkreis County","[06-10)","male",3080
"DEE08","Burgenlandkreis County","[10-15)","male",3770
"DEE08","Burgenlandkreis County","[15-18)","male",2204
"DEE08","Burgenlandkreis County","[18-20)","male",1377
"DEE08","Burgenlandkreis County","[20-25)","male",3458
"DEE08","Burgenlandkreis County","[25-30)","male",2865
"DEE08","Burgenlandkreis County","[30-35)","male",5121
"DEE08","Burgenlandkreis County","[35-40)","male",5801
"DEE08","Burgenlandkreis County","[40-45)","male",5673
"DEE08","Burgenlandkreis County","[45-50)","male",4926
"DEE08","Burgenlandkreis County","[50-55)","male",6984
"DEE08","Burgenlandkreis County","[55-60)","male",8056
"DEE08","Burgenlandkreis County","[60-65)","male",7769
"DEE08","Burgenlandkreis County","[65-75)","male",11881
"DEE08","Burgenlandkreis County","[75+)","male",9997
"DE112","Böblingen County","[00-03)","female",6207
"DE112","Böblingen County","[03-06)","female",6274
"DE112","Böblingen County","[06-10)","female",7745
"DE112","Böblingen County","[10-15)","female",9171
"DE112","Böblingen County","[15-18)","female",5462
"DE112","Böblingen County","[18-20)","female",3620
"DE112","Böblingen County","[20-25)","female",9301
"DE112","Böblingen County","[25-30)","female",11045
"DE112","Böblingen County","[30-35)","female",13087
"DE112","Böblingen County","[35-40)","female",12937
"DE112","Böblingen County","[40-45)","female",12894
"DE112","Böblingen County","[45-50)","female",12116
"DE112","Böblingen County","[50-55)","female",14662
"DE112","Böblingen County","[55-60)","female",15273
"DE112","Böblingen County","[60-65)","female",13198
"DE112","Böblingen County","[65-75)","female",20417
"DE112","Böblingen County","[75+)","female",24273
"DE112","Böblingen County","[00-03)","male",6518
"DE112","Böblingen County","[03-06)","male",6464
"DE112","Böblingen County","[06-10)","male",8080
"DE112","Böblingen County","[10-15)","male",9651
"DE112","Böblingen County","[15-18)","male",5993
"DE112","Böblingen County","[18-20)","male",3994
"DE112","Böblingen County","[20-25)","male",10838
"DE112","Böblingen County","[25-30)","male",11765
"DE112","Böblingen County","[30-35)","male",13941
"DE112","Böblingen County","[35-40)","male",13261
"DE112","Böblingen County","[40-45)","male",12751
"DE112","Böblingen County","[45-50)","male",12255
"DE112","Böblingen County","[50-55)","male",15167
"DE112","Böblingen County","[55-60)","male",15677
"DE112","Böblingen County","[60-65)","male",13006
"DE112","Böblingen County","[65-75)","male",17913
"DE112","Böblingen County","[75+)","male",18239
"DEE07","Börde County","[00-03)","female",1943
"DEE07","Börde County","[03-06)","female",2269
"DEE07","Börde County","[06-10)","female",3204
"DEE07","Börde County","[10-15)","female",3814
"DEE07","Börde County","[15-18)","female",2097
"DEE07","Börde County","[18-20)","female",1127
"DEE07","Börde County","[20-25)","female",2482
"DEE07","Börde County","[25-30)","female",2332
"DEE07","Börde County","[30-35)","female",4853
"DEE07","Börde County","[35-40)","female",5492
"DEE07","Börde County","[40-45)","female",5247
"DEE07","Börde County","[45-50)","female",4596
"DEE07","Börde County","[50-55)","female",6469
"DEE07","Börde County","[55-60)","female",7760
"DEE07","Börde County","[60-65)","female",7724
"DEE07","Börde County","[65-75)","female",12008
"DEE07","Börde County","[75+)","female",11911
"DEE07","Börde County","[00-03)","male",2053
"DEE07","Börde County","[03-06)","male",2369
"DEE07","Börde County","[06-10)","male",3276
"DEE07","Börde County","[10-15)","male",4039
"DEE07","Börde County","[15-18)","male",2309
"DEE07","Börde County","[18-20)","male",1391
"DEE07","Börde County","[20-25)","male",3065
"DEE07","Börde County","[25-30)","male",2645
"DEE07","Börde County","[30-35)","male",4931
"DEE07","Börde County","[35-40)","male",5858
"DEE07","Börde County","[40-45)","male",5986
"DEE07","Börde County","[45-50)","male",5121
"DEE07","Börde County","[50-55)","male",6933
"DEE07","Börde County","[55-60)","male",8034
"DEE07","Börde County","[60-65)","male",7685
"DEE07","Börde County","[65-75)","male",11331
"DEE07","Börde County","[75+)","male",7752
"DE12A","Calw County","[00-03)","female",2374
"DE12A","Calw County","[03-06)","female",2313
"DE12A","Calw County","[06-10)","female",2908
"DE12A","Calw County","[10-15)","female",3655
"DE12A","Calw County","[15-18)","female",2226
"DE12A","Calw County","[18-20)","female",1558
"DE12A","Calw County","[20-25)","female",3918
"DE12A","Calw County","[25-30)","female",4035
"DE12A","Calw County","[30-35)","female",4789
"DE12A","Calw County","[35-40)","female",4702
"DE12A","Calw County","[40-45)","female",4738
"DE12A","Calw County","[45-50)","female",4823
"DE12A","Calw County","[50-55)","female",5971
"DE12A","Calw County","[55-60)","female",6812
"DE12A","Calw County","[60-65)","female",6224
"DE12A","Calw County","[65-75)","female",9094
"DE12A","Calw County","[75+)","female",9859
"DE12A","Calw County","[00-03)","male",2468
"DE12A","Calw County","[03-06)","male",2529
"DE12A","Calw County","[06-10)","male",3224
"DE12A","Calw County","[10-15)","male",3879
"DE12A","Calw County","[15-18)","male",2417
"DE12A","Calw County","[18-20)","male",1782
"DE12A","Calw County","[20-25)","male",4691
"DE12A","Calw County","[25-30)","male",4705
"DE12A","Calw County","[30-35)","male",5263
"DE12A","Calw County","[35-40)","male",5025
"DE12A","Calw County","[40-45)","male",4957
"DE12A","Calw County","[45-50)","male",4930
"DE12A","Calw County","[50-55)","male",6086
"DE12A","Calw County","[55-60)","male",7046
"DE12A","Calw County","[60-65)","male",6123
"DE12A","Calw County","[65-75)","male",8463
"DE12A","Calw County","[75+)","male",7099
"DE931","Celle County","[00-03)","female",2473
"DE931","Celle County","[03-06)","female",2555
"DE931","Celle County","[06-10)","female",3428
"DE931","Celle County","[10-15)","female",4122
"DE931","Celle County","[15-18)","female",2629
"DE931","Celle County","[18-20)","female",1777
"DE931","Celle County","[20-25)","female",4085
"DE931","Celle County","[25-30)","female",4488
"DE931","Celle County","[30-35)","female",5227
"DE931","Celle County","[35-40)","female",5311
"DE931","Celle County","[40-45)","female",5221
"DE931","Celle County","[45-50)","female",5224
"DE931","Celle County","[50-55)","female",6756
"DE931","Celle County","[55-60)","female",7534
"DE931","Celle County","[60-65)","female",6797
"DE931","Celle County","[65-75)","female",11125
"DE931","Celle County","[75+)","female",12753
"DE931","Celle County","[00-03)","male",2634
"DE931","Celle County","[03-06)","male",2737
"DE931","Celle County","[06-10)","male",3506
"DE931","Celle County","[10-15)","male",4416
"DE931","Celle County","[15-18)","male",2705
"DE931","Celle County","[18-20)","male",1883
"DE931","Celle County","[20-25)","male",4723
"DE931","Celle County","[25-30)","male",4697
"DE931","Celle County","[30-35)","male",5543
"DE931","Celle County","[35-40)","male",5357
"DE931","Celle County","[40-45)","male",5308
"DE931","Celle County","[45-50)","male",4932
"DE931","Celle County","[50-55)","male",6736
"DE931","Celle County","[55-60)","male",7588
"DE931","Celle County","[60-65)","male",6479
"DE931","Celle County","[65-75)","male",10191
"DE931","Celle County","[75+)","male",8975
"DE235","Cham County","[00-03)","female",1807
"DE235","Cham County","[03-06)","female",1731
"DE235","Cham County","[06-10)","female",2172
"DE235","Cham County","[10-15)","female",2664
"DE235","Cham County","[15-18)","female",1677
"DE235","Cham County","[18-20)","female",1163
"DE235","Cham County","[20-25)","female",3158
"DE235","Cham County","[25-30)","female",3428
"DE235","Cham County","[30-35)","female",3768
"DE235","Cham County","[35-40)","female",3791
"DE235","Cham County","[40-45)","female",3697
"DE235","Cham County","[45-50)","female",3874
"DE235","Cham County","[50-55)","female",4896
"DE235","Cham County","[55-60)","female",5478
"DE235","Cham County","[60-65)","female",5148
"DE235","Cham County","[65-75)","female",7740
"DE235","Cham County","[75+)","female",7703
"DE235","Cham County","[00-03)","male",1837
"DE235","Cham County","[03-06)","male",1813
"DE235","Cham County","[06-10)","male",2343
"DE235","Cham County","[10-15)","male",2771
"DE235","Cham County","[15-18)","male",1786
"DE235","Cham County","[18-20)","male",1158
"DE235","Cham County","[20-25)","male",3711
"DE235","Cham County","[25-30)","male",3961
"DE235","Cham County","[30-35)","male",4123
"DE235","Cham County","[35-40)","male",3995
"DE235","Cham County","[40-45)","male",3935
"DE235","Cham County","[45-50)","male",3979
"DE235","Cham County","[50-55)","male",5132
"DE235","Cham County","[55-60)","male",5588
"DE235","Cham County","[60-65)","male",5224
"DE235","Cham County","[65-75)","male",7785
"DE235","Cham County","[75+)","male",5408
"DED41","City of Chemnitz","[00-03)","female",3059
"DED41","City of Chemnitz","[03-06)","female",3322
"DED41","City of Chemnitz","[06-10)","female",4151
"DED41","City of Chemnitz","[10-15)","female",4922
"DED41","City of Chemnitz","[15-18)","female",2783
"DED41","City of Chemnitz","[18-20)","female",1996
"DED41","City of Chemnitz","[20-25)","female",5732
"DED41","City of Chemnitz","[25-30)","female",5421
"DED41","City of Chemnitz","[30-35)","female",7733
"DED41","City of Chemnitz","[35-40)","female",7466
"DED41","City of Chemnitz","[40-45)","female",6889
"DED41","City of Chemnitz","[45-50)","female",5602
"DED41","City of Chemnitz","[50-55)","female",7216
"DED41","City of Chemnitz","[55-60)","female",8600
"DED41","City of Chemnitz","[60-65)","female",8149
"DED41","City of Chemnitz","[65-75)","female",17743
"DED41","City of Chemnitz","[75+)","female",21957
"DED41","City of Chemnitz","[00-03)","male",3271
"DED41","City of Chemnitz","[03-06)","male",3475
"DED41","City of Chemnitz","[06-10)","male",4431
"DED41","City of Chemnitz","[10-15)","male",5260
"DED41","City of Chemnitz","[15-18)","male",2948
"DED41","City of Chemnitz","[18-20)","male",2084
"DED41","City of Chemnitz","[20-25)","male",6553
"DED41","City of Chemnitz","[25-30)","male",6978
"DED41","City of Chemnitz","[30-35)","male",9498
"DED41","City of Chemnitz","[35-40)","male",8888
"DED41","City of Chemnitz","[40-45)","male",8029
"DED41","City of Chemnitz","[45-50)","male",6338
"DED41","City of Chemnitz","[50-55)","male",7896
"DED41","City of Chemnitz","[55-60)","male",8515
"DED41","City of Chemnitz","[60-65)","male",7517
"DED41","City of Chemnitz","[65-75)","male",14220
"DED41","City of Chemnitz","[75+)","male",14463
"DE948","Cloppenburg County","[00-03)","female",3050
"DE948","Cloppenburg County","[03-06)","female",2905
"DE948","Cloppenburg County","[06-10)","female",3599
"DE948","Cloppenburg County","[10-15)","female",4513
"DE948","Cloppenburg County","[15-18)","female",2937
"DE948","Cloppenburg County","[18-20)","female",2003
"DE948","Cloppenburg County","[20-25)","female",5156
"DE948","Cloppenburg County","[25-30)","female",5422
"DE948","Cloppenburg County","[30-35)","female",5534
"DE948","Cloppenburg County","[35-40)","female",5214
"DE948","Cloppenburg County","[40-45)","female",5127
"DE948","Cloppenburg County","[45-50)","female",5161
"DE948","Cloppenburg County","[50-55)","female",6423
"DE948","Cloppenburg County","[55-60)","female",6625
"DE948","Cloppenburg County","[60-65)","female",5957
"DE948","Cloppenburg County","[65-75)","female",8088
"DE948","Cloppenburg County","[75+)","female",8206
"DE948","Cloppenburg County","[00-03)","male",3192
"DE948","Cloppenburg County","[03-06)","male",3058
"DE948","Cloppenburg County","[06-10)","male",3820
"DE948","Cloppenburg County","[10-15)","male",4755
"DE948","Cloppenburg County","[15-18)","male",3083
"DE948","Cloppenburg County","[18-20)","male",2303
"DE948","Cloppenburg County","[20-25)","male",6291
"DE948","Cloppenburg County","[25-30)","male",6127
"DE948","Cloppenburg County","[30-35)","male",6189
"DE948","Cloppenburg County","[35-40)","male",5696
"DE948","Cloppenburg County","[40-45)","male",5306
"DE948","Cloppenburg County","[45-50)","male",5286
"DE948","Cloppenburg County","[50-55)","male",6705
"DE948","Cloppenburg County","[55-60)","male",6916
"DE948","Cloppenburg County","[60-65)","male",5970
"DE948","Cloppenburg County","[65-75)","male",7896
"DE948","Cloppenburg County","[75+)","male",5467
"DE247","Coburg County","[00-03)","female",1130
"DE247","Coburg County","[03-06)","female",1187
"DE247","Coburg County","[06-10)","female",1444
"DE247","Coburg County","[10-15)","female",1708
"DE247","Coburg County","[15-18)","female",1121
"DE247","Coburg County","[18-20)","female",730
"DE247","Coburg County","[20-25)","female",1828
"DE247","Coburg County","[25-30)","female",1958
"DE247","Coburg County","[30-35)","female",2446
"DE247","Coburg County","[35-40)","female",2666
"DE247","Coburg County","[40-45)","female",2488
"DE247","Coburg County","[45-50)","female",2533
"DE247","Coburg County","[50-55)","female",3516
"DE247","Coburg County","[55-60)","female",3918
"DE247","Coburg County","[60-65)","female",3562
"DE247","Coburg County","[65-75)","female",5596
"DE247","Coburg County","[75+)","female",5932
"DE247","Coburg County","[00-03)","male",1249
"DE247","Coburg County","[03-06)","male",1238
"DE247","Coburg County","[06-10)","male",1536
"DE247","Coburg County","[10-15)","male",1865
"DE247","Coburg County","[15-18)","male",1158
"DE247","Coburg County","[18-20)","male",751
"DE247","Coburg County","[20-25)","male",2195
"DE247","Coburg County","[25-30)","male",2167
"DE247","Coburg County","[30-35)","male",2687
"DE247","Coburg County","[35-40)","male",2719
"DE247","Coburg County","[40-45)","male",2598
"DE247","Coburg County","[45-50)","male",2404
"DE247","Coburg County","[50-55)","male",3521
"DE247","Coburg County","[55-60)","male",3934
"DE247","Coburg County","[60-65)","male",3543
"DE247","Coburg County","[65-75)","male",5171
"DE247","Coburg County","[75+)","male",4045
"DE243","City of Coburg","[00-03)","female",515
"DE243","City of Coburg","[03-06)","female",502
"DE243","City of Coburg","[06-10)","female",633
"DE243","City of Coburg","[10-15)","female",788
"DE243","City of Coburg","[15-18)","female",459
"DE243","City of Coburg","[18-20)","female",358
"DE243","City of Coburg","[20-25)","female",1264
"DE243","City of Coburg","[25-30)","female",1254
"DE243","City of Coburg","[30-35)","female",1376
"DE243","City of Coburg","[35-40)","female",1212
"DE243","City of Coburg","[40-45)","female",1145
"DE243","City of Coburg","[45-50)","female",1101
"DE243","City of Coburg","[50-55)","female",1533
"DE243","City of Coburg","[55-60)","female",1628
"DE243","City of Coburg","[60-65)","female",1645
"DE243","City of Coburg","[65-75)","female",2598
"DE243","City of Coburg","[75+)","female",3048
"DE243","City of Coburg","[00-03)","male",551
"DE243","City of Coburg","[03-06)","male",528
"DE243","City of Coburg","[06-10)","male",638
"DE243","City of Coburg","[10-15)","male",810
"DE243","City of Coburg","[15-18)","male",512
"DE243","City of Coburg","[18-20)","male",396
"DE243","City of Coburg","[20-25)","male",1380
"DE243","City of Coburg","[25-30)","male",1400
"DE243","City of Coburg","[30-35)","male",1569
"DE243","City of Coburg","[35-40)","male",1416
"DE243","City of Coburg","[40-45)","male",1112
"DE243","City of Coburg","[45-50)","male",973
"DE243","City of Coburg","[50-55)","male",1447
"DE243","City of Coburg","[55-60)","male",1602
"DE243","City of Coburg","[60-65)","male",1431
"DE243","City of Coburg","[65-75)","male",2090
"DE243","City of Coburg","[75+)","male",2041
"DEB1C","Cochem-Zell County","[00-03)","female",731
"DEB1C","Cochem-Zell County","[03-06)","female",777
"DEB1C","Cochem-Zell County","[06-10)","female",966
"DEB1C","Cochem-Zell County","[10-15)","female",1257
"DEB1C","Cochem-Zell County","[15-18)","female",758
"DEB1C","Cochem-Zell County","[18-20)","female",570
"DEB1C","Cochem-Zell County","[20-25)","female",1337
"DEB1C","Cochem-Zell County","[25-30)","female",1475
"DEB1C","Cochem-Zell County","[30-35)","female",1629
"DEB1C","Cochem-Zell County","[35-40)","female",1554
"DEB1C","Cochem-Zell County","[40-45)","female",1639
"DEB1C","Cochem-Zell County","[45-50)","female",1767
"DEB1C","Cochem-Zell County","[50-55)","female",2464
"DEB1C","Cochem-Zell County","[55-60)","female",2842
"DEB1C","Cochem-Zell County","[60-65)","female",2569
"DEB1C","Cochem-Zell County","[65-75)","female",3985
"DEB1C","Cochem-Zell County","[75+)","female",4421
"DEB1C","Cochem-Zell County","[00-03)","male",791
"DEB1C","Cochem-Zell County","[03-06)","male",823
"DEB1C","Cochem-Zell County","[06-10)","male",1053
"DEB1C","Cochem-Zell County","[10-15)","male",1335
"DEB1C","Cochem-Zell County","[15-18)","male",880
"DEB1C","Cochem-Zell County","[18-20)","male",578
"DEB1C","Cochem-Zell County","[20-25)","male",1714
"DEB1C","Cochem-Zell County","[25-30)","male",1685
"DEB1C","Cochem-Zell County","[30-35)","male",1860
"DEB1C","Cochem-Zell County","[35-40)","male",1722
"DEB1C","Cochem-Zell County","[40-45)","male",1605
"DEB1C","Cochem-Zell County","[45-50)","male",1662
"DEB1C","Cochem-Zell County","[50-55)","male",2395
"DEB1C","Cochem-Zell County","[55-60)","male",3022
"DEB1C","Cochem-Zell County","[60-65)","male",2591
"DEB1C","Cochem-Zell County","[65-75)","male",4031
"DEB1C","Cochem-Zell County","[75+)","male",3247
"DEA35","Coesfeld County","[00-03)","female",3163
"DEA35","Coesfeld County","[03-06)","female",3436
"DEA35","Coesfeld County","[06-10)","female",4050
"DEA35","Coesfeld County","[10-15)","female",4922
"DEA35","Coesfeld County","[15-18)","female",3164
"DEA35","Coesfeld County","[18-20)","female",2136
"DEA35","Coesfeld County","[20-25)","female",5105
"DEA35","Coesfeld County","[25-30)","female",5384
"DEA35","Coesfeld County","[30-35)","female",6137
"DEA35","Coesfeld County","[35-40)","female",6508
"DEA35","Coesfeld County","[40-45)","female",6375
"DEA35","Coesfeld County","[45-50)","female",6511
"DEA35","Coesfeld County","[50-55)","female",9007
"DEA35","Coesfeld County","[55-60)","female",10228
"DEA35","Coesfeld County","[60-65)","female",9088
"DEA35","Coesfeld County","[65-75)","female",13155
"DEA35","Coesfeld County","[75+)","female",13773
"DEA35","Coesfeld County","[00-03)","male",3416
"DEA35","Coesfeld County","[03-06)","male",3458
"DEA35","Coesfeld County","[06-10)","male",4389
"DEA35","Coesfeld County","[10-15)","male",5265
"DEA35","Coesfeld County","[15-18)","male",3328
"DEA35","Coesfeld County","[18-20)","male",2390
"DEA35","Coesfeld County","[20-25)","male",6153
"DEA35","Coesfeld County","[25-30)","male",5951
"DEA35","Coesfeld County","[30-35)","male",6489
"DEA35","Coesfeld County","[35-40)","male",6497
"DEA35","Coesfeld County","[40-45)","male",6327
"DEA35","Coesfeld County","[45-50)","male",6399
"DEA35","Coesfeld County","[50-55)","male",8718
"DEA35","Coesfeld County","[55-60)","male",9910
"DEA35","Coesfeld County","[60-65)","male",8634
"DEA35","Coesfeld County","[65-75)","male",12469
"DEA35","Coesfeld County","[75+)","male",9417
"DE402","City of Cottbus","[00-03)","female",1231
"DE402","City of Cottbus","[03-06)","female",1240
"DE402","City of Cottbus","[06-10)","female",1586
"DE402","City of Cottbus","[10-15)","female",1954
"DE402","City of Cottbus","[15-18)","female",1096
"DE402","City of Cottbus","[18-20)","female",764
"DE402","City of Cottbus","[20-25)","female",2308
"DE402","City of Cottbus","[25-30)","female",2160
"DE402","City of Cottbus","[30-35)","female",3181
"DE402","City of Cottbus","[35-40)","female",3049
"DE402","City of Cottbus","[40-45)","female",2762
"DE402","City of Cottbus","[45-50)","female",2279
"DE402","City of Cottbus","[50-55)","female",3118
"DE402","City of Cottbus","[55-60)","female",4072
"DE402","City of Cottbus","[60-65)","female",4087
"DE402","City of Cottbus","[65-75)","female",6911
"DE402","City of Cottbus","[75+)","female",8377
"DE402","City of Cottbus","[00-03)","male",1217
"DE402","City of Cottbus","[03-06)","male",1286
"DE402","City of Cottbus","[06-10)","male",1755
"DE402","City of Cottbus","[10-15)","male",2065
"DE402","City of Cottbus","[15-18)","male",1139
"DE402","City of Cottbus","[18-20)","male",855
"DE402","City of Cottbus","[20-25)","male",2616
"DE402","City of Cottbus","[25-30)","male",2660
"DE402","City of Cottbus","[30-35)","male",3667
"DE402","City of Cottbus","[35-40)","male",3614
"DE402","City of Cottbus","[40-45)","male",3113
"DE402","City of Cottbus","[45-50)","male",2364
"DE402","City of Cottbus","[50-55)","male",3242
"DE402","City of Cottbus","[55-60)","male",3918
"DE402","City of Cottbus","[60-65)","male",3697
"DE402","City of Cottbus","[65-75)","male",5625
"DE402","City of Cottbus","[75+)","male",5351
"DE932","Cuxhaven County","[00-03)","female",2565
"DE932","Cuxhaven County","[03-06)","female",2682
"DE932","Cuxhaven County","[06-10)","female",3394
"DE932","Cuxhaven County","[10-15)","female",4414
"DE932","Cuxhaven County","[15-18)","female",2623
"DE932","Cuxhaven County","[18-20)","female",1921
"DE932","Cuxhaven County","[20-25)","female",4241
"DE932","Cuxhaven County","[25-30)","female",4436
"DE932","Cuxhaven County","[30-35)","female",5336
"DE932","Cuxhaven County","[35-40)","female",5325
"DE932","Cuxhaven County","[40-45)","female",5503
"DE932","Cuxhaven County","[45-50)","female",5817
"DE932","Cuxhaven County","[50-55)","female",8260
"DE932","Cuxhaven County","[55-60)","female",9007
"DE932","Cuxhaven County","[60-65)","female",8121
